row_id,주제,내용,상세내용,주장/검증매체
819,경제,생산량 증가로 쌀값 하락세…농민들 수매가격 인상 요구 KBS 2021.10.12.,"['쌀값', '농민', '있습니다', '하락', '가격', '요구', '매가', '인상']",KBS충북
820,경제,"""카풀 반대""·""쌀값 인상""...대규모 집회 잇따라 / YTN","['집회', '있습니다', '택시', '입니다', '오늘', '국회', '카풀', '기사']",YTN
821,경제,"'입국 격리 해제' 중국, 해외여행 증가 전망..미국 일본 입국 규제-방역 강화 '초긴장'..우리 대책은? - [핫이슈PLAY] MBC뉴스 2022년 12월 29일","['중국', '입국', '일본', '해외여행', '발표', '검사', '조치', '검색', '방역', '있습니다']",MBCNEWS
822,경제,"외교부 “자금 동결 해제, 미국과 협의 통해 이뤄질 것” / KBS 2021.02.23.","['이란', '동결', '미국', '자금', '한국', '외교부', '협의', '스위스', '보내는']",KBS News
823,경제,전국민 대상! 5월31일까지 안하면 과태료 100만원! 꼭 확인하세요,"['부과', '고제', '임대', '있습니다', '임대차', '계약', '과태료', '하는', '때문', '하게', '정부', '신고']",돈되는 상식!
824,경제,자취방 ‘전입신고 불가’?…“거래 신중해야” / KBS 2021.12.31.,"['전입', '신고', '입니다', '조사', '합니다', '돌려', '보증금']",KBS News
825,경제,전월세신고제 관련 잘못 알면 안되는 자주 물어보는 질문 4가지!,"['주택', '금액', '전월세', '초과', '신고', '영상', '바랍니다', '고제', '보증금', '기준']",부동산쇼
826,경제,[JTV 뉴스] 뉴욕 멜론 은행과 국민연금공단의 전주사무소 설치 업무협약,"['전주', '은행', '뉴욕', '멜론', '입니다', '글로벌', '금융기관', '사무소', '금융', '국민연금']",김성주TV
827,경제,"""국민연금은 연기대상감"".. 탈석탄 선언 이행하라 | 전주MBC 230524 방송","['석탄', '투자', '국민연금', '발전', '배제', '있습니다', '기준', '계획', '대한', '하는']",전주MBC News
828,경제,타인 토지에 있는 분묘 없어지고 만다,"['사용', '판결', '시대', '하는', '많은', '해야', '후손', '대법원']",택수의 투시경
829,경제,"내 토지에 있는 분묘, 철거및 사용료청구 가능한가 총정리","['토지', '분묘', '설치', '사용', '경우', '청구', '소유자']",택수의 투시경
830,경제,"남의 땅에 있는 조상묘, 권리 인정 찬반 '팽팽' / YTN (Yes! Top News)","['변화', '관습법', '입니다', '인식', '문화', '분묘기지권', '대한', '권리']",YTN
831,경제,[14/08/19 정오뉴스] 추석 민생안정 대책 발표…생필품 가격 점검·중소기업 자금 공급,"['합니다', '점검', '추석', '했습니다', '명절', '입니다', '정부', '중소기업', '자금']",MBCNEWS
832,경제,"""청와대 용산 이전이 적절하다고?"" 이종섭 발언에 경악한 설훈 ""이게 국가가 할 일인가? 국방부 예산을 왜 대통령실 예산으로 사용하나?""","['부분', '대통령', '있는', '집무실', '국방부', '해서', '지금']",오마이TV
833,경제,"[8월 14일 | 김앵커 한마디] '기금운용, 왜 이런가'","['운용', '합니다', '국민연금', '입니다', '기금', '국민']",JTBC News
834,경제,“돼지 냄새 참아라” 전주에 있는 국민연금 비꼰 WSJ | 뉴스A,"['기금', '운용', '본부', '국민연금', '하는', '기사', '논란']",채널A 뉴스
835,경제,"장하성, 곽태선에 국민연금 본부장 지원 권유…청와대 ""덕담 건넨 것""","['했습니다', '청와대', '실장', '대표', '국민연금', '했다', '개입', '공단']",뉴스TVCHOSUN
836,경제,그린벨트 해제와 공급부족 프레임,"['공급', '때문', '용적률', '가격', '상향', '규제', '재건축']",라이트하우스
837,경제,이곳은 그린벨트 100% 풀린다. 그린벨트해제 예상지역!,"['개발', '입니다', '지역', '여기', '나중', '하고', '일대']",청운선생의 부동산 천기누설
838,경제,'보위원'과 같이 타는 평양행 비행기?? 의심이 확신으로 바뀌었던 순간 | 이제 만나러 갑니다 574 회,"['사람', '아닙니까', '아는', '순간', '대사', '누구']",채널A 캔버스
839,경제,"문재인 대통령, 가을 평양 방문...김정은 ""비행기로 편하게"" / YTN","['대통령', '평양', '했습니다', '위원장', '청와대', '언제']",YTN
840,경제,"문재인 대통령, 가을 평양 방문...김정은 ""비행기로 편하게"" / YTN","['대통령', '평양', '했습니다', '위원장', '청와대', '언제']",YTN
841,경제,주택임대사업자 세금총정리(19년 개정내용포함)/분리과세/양도세금절세/소득세금절세/종부세금절세/주택임대세금절세/공인중개사전문/부동산전문세무사/세금상식/세무상담/절세TV/세무사직강,"['임대', '사업자', '등록', '소득', '최대', '하면']",류창헌세무사와 부동산세금들
842,경제,"[개봉박두]집권 2년차에 내놓을 세제개편안, 이런 내용들이 담깁니다. 양도세와 취득세 완화 그리고....","['같은', '경우', '지금', '생각', '거래', '이제', '세수', '펑크']",윤창희의 생존경제_KBS
843,경제,주택임대사업자라면 알아야 하는 '종합부동산세 합산배제',"['등록', '사업자', '주택', '지자체', '검토', '보니', '임대', '정책', '세제', '혜택', '사항']",월간원룸
844,경제,주택 16채 보유 이용주 의원 부인 심경 고백 광고낸 이유,"['사람', '강남', '서민', '생각', '이야기', '대해', '많은', '다른']",뉴스닷
845,경제,[자막뉴스] ‘1주택 보유 기준’ 강조했던 민주당…4분의 1은 다주택자 / KBS뉴스(News),"['주택', '재산', '민주당', '국회의원', '있는', '이상']",KBS News
846,경제,은산분리 완화는 곧 일자리 창출! 문 대통령 인터넷전문은행 규제혁신 현장 ft.박원순 시장,"['입니다', '혁신', '인터넷', '전문', '새로운', '산업', '기술']",KTV 국민방송
847,경제,금산분리 규제 완화가 시장에 미칠 영향은? f. 인포스탁데일리 김종효 전문위원 [마켓 인사이드],"['다이어리', '이런', '종목', '다음', '위원', '수급', '들이']",삼프로TV_경제의신과함께
848,경제,은행 '먹거리' 푼다...금산분리 개선안 내년 초 확정 / YTN,"['금융', '입니다', '사업', '규제', '있는', '허가']",YTN
849,경제,"""직원 고용하느니""…식당에서 사람이 사라진다? / SBS / 모아보는 뉴스","['손님', '결제', '대신', '태블릿', '로봇', '주문']",SBS 뉴스
850,경제,2020 자영업자 실업급여 | 신청방법 | 대상 | 실업급여액 | 1인 소상공인 보험료 지원 | 월 9360원 보험료 내고 최대 870만원 받기,"['보험', '신청', '하셔야', '고용', '경우', '된다는', '잊지', '보험료', '실업', '급여', '되면은', '이제']",정책생활반장
851,경제,"#긴급고용안정지원금 #신청방법, 영세자영업자 편 #서류준비 #고용노동부지원금 150만원 #코로나19","['대해', '서류', '되는', '되고', '첨부', '있는', '보니', '통장', '사본', '감소']",고용노동부
852,경제,"매월 169만원씩 최대 1,200만원 주는 자영업자 실업급여 꼭 가입하세요!(지급액, 신청방법, 자격조건 등)","['오늘', '실업', '급여', '고용', '보험', '영상', '상황', '폐업', '경우', '사업', '관계']",버미쌤
853,경제,무료샘플강의1 - 확률표본추출,"['표본', '추출', '종류', '확률', '방법', '갤럭시', '특징', '제비']",kohjae life
854,경제,손해평가사 손평에듀 23년 한종찬교수의 논작물 정리특강3강(수확량산정방법중 표본조사와전수조사),"['패턴', '시간', '문제', '기본', '순서', '여러분', '수확', '보험금']",손해평가사전문 손평에듀 부산&대구점
855,경제,[빅데이터] 통계와 표본조사 개념 간단하게 정리하자,"['신뢰', '평균', '됩니다', '조사', '표본', '모집단', '구간', '다음', '풀이', '결과', '하는', '문제', '학생']",Datarian
856,경제,표본추출방법,"['표본', '추출', '조사', '마케팅', '방법', '됩니다', '집단', '대표', '단점', '있습니다', '할당']",NEW consulting 내일컨설팅(주)
857,경제,사회조사분석사 2차 실기 - 필답형 기출문제 풀이,"['응답', '범주', '이상', '미만', '다음', '어떻게', '대해', '한번', '만족', '척도']",통계는에이스
858,경제,정기예금 '이렇게' 하면 건강보험료 걱정 없습니다!!,"['과세', '상품', '예금', '소득', '이자', '계좌', '가입', '어르신', '혜택', '이상', '활용']",정보 강박사
859,경제,보험 하나도 없을 때 이런 방법이 있습니다! (feat.국민건강보험 의료비 지원 이야기),"['보험', '여러분', '생각', '건강', '우리나라', '국민', '제도', '재정', '의료', '복지', '나라', '지원']",보험이모
860,경제,외국인들이 부러워하는 한국의 '의료 시스템' (크-으bb) 77억의 사랑(77love) 7회,"['검사', '있어요', '한국', '우리', '하는', '사람', '일본', '지금']",JTBC Entertainment
861,경제,(속보) 1인당 135만원 건강보험 환급!! 이것 때문에 한푼도 못 받을 수도 있습니다!! 빨리 확인하세요!!,"['환급금', '지급', '때문', '해석', '신청', '문제점', '이런', '겁니다', '다시', '바로', '문제']",시니어전성시대
862,경제,"[한방이슈] ""아프면 한국이 가성비 갑"" 외국인 건강보험 무임승차 막는다 / YTN","['외국인', '국내', '비판', '입국', '하는', '의료', '보험', '개월']",YTN
863,경제,"‘전세 안전판’ 전입신고·확정일자, 모두 뚫렸다 [9시 뉴스] / KBS 2023.03.08.","['전세', '입니다', '임대', '보증금', '위조', '오피스텔', '전입']",KBS News
864,경제,서민의 든든한 동반자? 은행의 배신 - 전반부 - PD수첩 2023년3월28일 방송,"['은행', '이자', '대출', '있는', '예금', '없는', '금리', '상품', '입장']",MBC PD수첩
865,경제,[모르면 손해 ]2021 전세안심대출(HUG) 10분 설명 ! 소득이 없어도 전세금 90%까지 대출 가능! 이제는 월세 탈출하고 전세 들어가자!,"['대출', '특약', '주택', '하는', '그런', '가지', '가게']",보건복지TV
866,경제,소득이없어도 된다고? 은행원이 알려주는 HUG안심전세대출 진실들,"['대출', '신용등급', '개인', '은행', '정도', '되는', '전세', '싶은', '강조']",황금언니 금융스터디
867,경제,🥰2023년 바뀐 디딤돌대출❤ 쉽게 설명했어요. 영상보고 저금리상품으로 집사세요🤩 (영상중에 신혼부부.생초 2자녀 소득 7천만원까지가 해당입니다 .7천넘으면 안됩니다. ),"['보금자리', '이용', '디딤돌', '특례', '대출', '조건', '이제', '같은', '경우']",레오대출연구소
868,경제,"전세,월세 받은 금액을 소득세 신고해야 하는지 판정기준! 주택임대소득","['소득세', '소득', '신고', '과세', '대상', '월세', '주택', '임대']",부동산쇼
869,경제,전세자금대출 받는 6가지 방법 (feat. 8년차 공인중개사),"['대출', '이용', '사이트', '은행', '정도', '있습니다', '모집', '통화']",부디가드
870,경제,스마트팜 평당 시공비용은? 누구나 스마트팜으로 농장주가 되는 세상입니다.,"['작물', '있습니다', '지금', '되겠습니다', '파프리카', '기술', '저희', '그런']",작목반장
871,경제,NBS 이슈 현장속으로 25회 - 스마트팜 혁신밸리 '빛과 그림자',"['농민', '있는', '스마트', '반대', '농업', '생각', '농산물', '하는']",NBS이슈현장속으로
872,경제,스마트팜 혁실밸리 최신식 유리온실 임대료는 얼마일까?,"['딸기', '있습니다', '그런', '생각', '하고', '조금', '이제', '연락']",작목반장
873,경제,@검침자료 한방에 입력하기[Xperp],"['확인', '여기', '작업', '저장', '이상', '하면', '용량', '조회', '해서']",Moon's아파트관리실무
874,경제,[경리실무]공동주택 수도요금 부과 절차~,"['저장', '요금', '여기', '때문', '저희', '수도']",관리의지혜
875,경제,"아파트 전기, 수도, 난방, 온수 검침","['여러분', '검침', '사용', '구독', '좋아요', '과장', '설정', '세대', '줘야', '체크', '용량']",판도라경리실무
876,경제,아파트 전기 계약 방식 및 전기요금 업무 처리,"['용량', '자동', '시트', '하시기', '있습니다', '계산', '바랍니다', '참고', '입니다', '입력', '되어', '산출', '요금']",전아모아카데미
877,경제,추석날 처갓집 갔다가 폭발하는 이웃의 차를 맨몸 진압한 소방관 [작은영웅],"['소화기', '화재', '가족', '우리', '대피', '성식']",KMIB
878,경제,[자막뉴스] 배터리 충전 50분 뒤 갑자기 폭발한 전기차...'충격' / YTN,"['폭발', '입니다', '배터리', '주차장', '이상', '주변', '차량', '번지']",YTN
879,경제,"[자막뉴스] ""에어컨 맘껏 틀어라"" 요금 폭탄 걱정 없는 일본 / YTN","['요금', '단계', '있습니다', '전력', '에어컨', '일본', '사용', '때문', '전기', '부담', '입니다', '누진']",YTN
880,경제,일본도 가정용 전기요금 다음달 부터 인상...물가 부담 커질 듯 / YTN,"['인상', '일본', '전기요금', '전력', '회사', '정부', '입니다', '부담', '물가', '가격', '사의']",YTN
881,경제,일본도 가정용 전기요금 다음달 부터 인상...물가 부담 커질 듯 / YTN 사이언스,"['인상', '일본', '전기요금', '전력', '회사', '정부', '입니다', '부담', '물가', '가격']",YTN 사이언스 투데이
882,경제,230524 전기요금 올리기 경쟁하는 한일양국 정부 - 일본방송,"['입니다', '댓글', '전기요금', '국민', '다음', '정부', '있는', '한다', '원전']",하류인생TV
